hrc_core_z,mortality_probability,ci_low,ci_high,database
-0.506540063512904,0.137626870470685,0.11878717523899,0.158915703753429,eICU
-0.480633741502945,0.135979473413302,0.1173535492775,0.157035677886016,eICU
-0.454727419492986,0.134351623233082,0.115925448780754,0.155192479714743,eICU
-0.428821097483028,0.132746206750745,0.11450581716262,0.153388903278503,eICU
-0.402914775473069,0.13116598627281,0.113097780933821,0.151627231854363,eICU
-0.377008453463111,0.129613602947614,0.111704627098342,0.149909271207841,eICU
-0.351102131453152,0.128091580700071,0.110329774920867,0.148236390888415,eICU
-0.325195809443194,0.12660233071545,0.108976743420375,0.146609572053777,eICU
-0.299289487433235,0.125148156442612,0.107649116069463,0.145029460183085,eICU
-0.273383165423277,0.123731259087657,0.106350504180895,0.143496421042039,eICU
-0.247476843413318,0.122353743569885,0.10508451034686,0.142010598386434,eICU
-0.22157052140336,0.121017624913248,0.103854693079865,0.140571972118317,eICU
-0.195664199393401,0.119724835048159,0.102664533512812,0.139180415914131,eICU
-0.169757877383443,0.118477230000482,0.101517404678706,0.137835753698018,eICU
-0.143851555373484,0.117276597446934,0.100416543534833,0.136537814708254,eICU
-0.117945233363526,0.116124664618701,0.0993650255443233,0.135286487278256,eICU
-0.0920389113535673,0.115023106538077,0.0983657412949613,0.134081771810387,eICU
-0.0661325893436087,0.113973554576118,0.0974213743285888,0.132923833752888,eICU
-0.04022626733365,0.112977605322775,0.0965343790764589,0.131813057695703,eICU
-0.0143199453236917,0.11203651560128,0.095706568686734,0.130749896811542,eICU
0.0115863766862669,0.111148906417703,0.0949362438707259,0.12973340276898,eICU
0.0374926986962256,0.110312160053671,0.0942199379859484,0.128762130769093,eICU
0.0633990207061839,0.109523749296356,0.0935541092784337,0.127834953142067,eICU
0.0893053427161425,0.108781240297503,0.0929351879177371,0.126951001141374,eICU
0.115211664726101,0.10808228582803,0.092359605759066,0.126109607297845,eICU
0.141117986736059,0.10742461890928,0.0918238226410577,0.125310253353329,eICU
0.167024308746018,0.106806046805549,0.0913243503516951,0.12455252251171,eICU
0.192930630755976,0.106224445363216,0.0908577751059912,0.12383605504639,eICU
0.218836952765935,0.105677753682528,0.0904207791039089,0.123160506590831,eICU
0.244743274775894,0.105163969108941,0.0900101614755485,0.122525508712213,eICU
0.270649596785852,0.104681142531687,0.0896228586754447,0.12193063162501,eICU
0.296555918795811,0.104227373978091,0.089255964164415,0.121375349135707,eICU
0.322462240805769,0.103800808492957,0.0889067470243585,0.120859006113323,eICU
0.348368562815728,0.103399632293171,0.0885726689992652,0.120380788942257,eICU
0.374274884825686,0.103022069188438,0.0882513993554007,0.119939699523289,eICU
0.400181206835645,0.102666377259841,0.0879408269142823,0.119534533436173,eICU
0.426087528845603,0.102330845788641,0.0876390686386333,0.119163862858197,eICU
0.451993850855562,0.102013792428416,0.0873444742429123,0.11882602474837,eICU
0.47790017286552,0.101713560614324,0.0870556264480214,0.118519114664853,eICU
0.503806494875479,0.101428517203864,0.0867713366892821,0.11824098639884,eICU
0.529712816885437,0.101157050344088,0.0864906362972584,0.117989257401967,eICU
0.555619138895396,0.100897567560751,0.0862127633794605,0.117761319779362,eICU
0.581525460905354,0.100648494563151,0.0859371461784827,0.117554357100028,eICU
0.607431782915313,0.100408618285096,0.0856636233484906,0.117365837146608,eICU
0.633338104925271,0.100177683483446,0.0853927688958616,0.117194448603052,eICU
0.65924442693523,0.0999555992629093,0.085125231161727,0.117039154822596,eICU
0.685150748945188,0.0997422770589076,0.0848616089559773,0.116898985670227,eICU
0.711057070955147,0.0995376305948094,0.0846024518860516,0.116773036786653,eICU
0.736963392965106,0.0993415758400086,0.0843482611899725,0.11666046836028,eICU
0.762869714975064,0.0991540309688349,0.0840994909714816,0.116560503509144,eICU
0.788776036985023,0.0989749163202825,0.0838565497442525,0.116472426365635,eICU
0.814682358994981,0.0988041543585401,0.08361980220252,0.116395579946482,eICU
0.84058868100494,0.098641669634307,0.0833895711462923,0.116329363879607,eICU
0.866495003014898,0.0984873887468828,0.0831661395000251,0.116273232048757,eICU
0.892401325024857,0.0983412403070142,0.0829497523738121,0.116226690206642,eICU
0.918307647034815,0.0982031549004826,0.0827406191255266,0.116189293597901,eICU
0.944213969044774,0.098073065052422,0.0825389153907817,0.116160644624809,eICU
0.970120291054732,0.0979509051923468,0.0823447850550036,0.116140390581184,eICU
0.996026613064691,0.0978366116198807,0.0821583421483279,0.116128221473557,eICU
1.02193293507465,0.0977301224711673,0.081979672649496,0.116123867943176,eICU
1.04783925708461,0.0976313776859513,0.0818088361895075,0.116127099297856,eICU
